NUP88	7.75063430722774e-05
C1QBP	8.93790417027008e-05
BLMH	7.95433021304972e-05
CPD	7.75779628698809e-05
GOSR1	7.1911601667832e-05
CCDC47	8.01049316768913e-05
MED31	6.32785743851962e-05
DRG2	7.70532993133092e-05
FTSJ3	8.05051189124031e-05
AKAP10	6.47040166901548e-05
SMARCD2	7.68206241876294e-05
SYNGR2	7.17292280290357e-05
UTP6	7.55574123474246e-05
DDX5	9.05465409937853e-05
C17orf75	6.87745835474185e-05
PSMD11	8.74262137853381e-05
LGALS3BP	7.78747589452125e-05
PEX12	5.80414313663131e-05
KAT2A	6.08476922001036e-05
RAB5C	7.09673154648417e-05
NAGLU	7.29146200340109e-05
MLX	6.00805507651623e-05
CNTNAP1	6.09262339344828e-05
PPP1R9B	6.90077364353619e-05
COL1A1	7.15212376176075e-05
MRPL27	7.26597770058635e-05
VAT1	8.44404780606209e-05
LRRC59	8.67197539591531e-05
RND2	6.68521966020992e-05
HDAC5	6.24212410856893e-05
LUC7L3	8.45360127371734e-05
MPP2	7.28379104299291e-05
DUSP3	7.48076978688084e-05
EFTUD2	8.60516242500416e-05
PRKAR1A	7.61573150893502e-05
YWHAE	9.43426905423669e-05
RANGRF	7.43028248499853e-05
DPH1	7.00033175594725e-05
MAP2K6	7.61479150044407e-05
DHRS7B	7.0607783008577e-05
SLC9A3R1	8.40866834456831e-05
VTN	6.31716131642015e-05
IFT20	6.57869489234676e-05
TMEM97	7.5907454518283e-05
CDR2L	6.80804058952069e-05
UNC119	6.87871854851091e-05
ALDOC	8.57129522911228e-05
SUPT6H	7.92392701973633e-05
RAB34	7.75201995991565e-05
PHF12	6.50111554732861e-05
TMEM33	8.10077153210067e-05
SLAIN2	7.02471092607214e-05
OCIAD1	8.0569771814471e-05
DCUN1D4	6.39835596344612e-05
USP46	6.27123185097026e-05
CRACD	6.7141384010141e-05
LAMTOR3	7.50101004619358e-05
NFKB1	6.65374070028178e-05
MANBA	7.2964913885653e-05
ELF2	6.66186975305169e-05
ZNF330	7.08378020773566e-05
GAB1	6.61192334194224e-05
RPL34	9.08758724227464e-05
WFS1	7.24849716760373e-05
GRPEL1	8.17890608298169e-05
GAR1	7.95151388807077e-05
FRG1	7.47457118339824e-05
CLCN3	6.26251508999803e-05
GALNT7	7.58525756738249e-05
DHX15	8.67426189907073e-05
SEPSECS	6.09855045449613e-05
TRIM2	7.49891823102037e-05
NSD2	7.26477286228928e-05
SH3D19	7.0759812865369e-05
STIM2	6.65108620277505e-05
MFSD10	7.43231750113918e-05
RAPGEF2	6.60643388536086e-05
SNX25	5.485900424899e-05
UFSP2	7.37057379331792e-05
KLHL5	5.9757642039636e-05
NCAPG	7.91539770289507e-05
UGDH	8.44011815326329e-05
DDX25	6.26994279668916e-05
HTATIP2	7.61225480083844e-05
CTSC	8.9062626590499e-05
ELP4	6.90200554028416e-05
ZPR1	7.84203908949175e-05
MTCH2	8.24167489865405e-05
FNBP4	7.29927408855244e-05
HSPA8	9.73657901718056e-05
VWA5A	7.43630476161284e-05
SIAE	5.56278798569538e-05
SNX15	6.89257596265469e-05
ATG2A	6.75255478067874e-05
EHD1	7.57084073581505e-05
OSBP	7.86583828847291e-05
UNC93B1	6.00066099505603e-05
PUS3	6.76523030408039e-05
DCPS	7.82031894679919e-05
KMT5B	5.35065907614446e-05
FOXRED1	7.43535626785104e-05
PPP6R3	8.05072104030132e-05
CPT1A	7.25476511749258e-05
CCDC86	7.56739047398654e-05
PRPF19	8.54183614323174e-05
TMEM109	7.65101864784845e-05
TRIM3	6.86398586438894e-05
CHORDC1	8.29540116389429e-05
ANAPC15	6.05261130191401e-05
PANX1	6.93673359877905e-05
APOC3	6.66845337034765e-05
RNF141	6.45803366297236e-05
EIF4G2	8.4001520501972e-05
BIRC2	6.96288584359448e-05
UBE4A	7.30979067519767e-05
DDX6	8.51333902135924e-05
CBL	7.4744761818341e-05
NECTIN1	6.95575562412157e-05
FBXO3	6.77578032029307e-05
PDHX	7.62175178920365e-05
COMMD9	6.85418423328e-05
MDK	7.22897389352139e-05
AMBRA1	6.65181478044113e-05
MADD	6.55625326596596e-05
PTPMT1	6.78302018764661e-05
NAA40	7.25951405668293e-05
CARS1	8.20139023657645e-05
CD81	7.54434325496768e-05
SLC35F2	6.1940312339431e-05
C11orf58	8.5124560604348e-05
PITPNM1	6.48306478218363e-05
RPS13	9.39798897334366e-05
AIP	7.56991597541073e-05
NUP98	8.09033332242083e-05
NDUFS8	7.85194084372669e-05
TCIRG1	6.3952189531052e-05
CHKA	6.88292237307294e-05
HPS5	6.69885986553507e-05
GTF2H1	6.99587234571417e-05
PSMD9	7.25331740345575e-05
P3H3	7.23278072477606e-05
PPFIBP1	7.02187358955559e-05
PRPF40B	6.69000810034155e-05
COQ5	7.21388330182966e-05
CORO1C	8.35694097150199e-05
KCTD10	6.79225991293936e-05
SLC11A2	6.75692198096665e-05
MLEC	8.16482958391831e-05
MVK	7.15542538287482e-05
CAMKK2	6.48453532220262e-05
ATP5F1B	9.3036657371627e-05
PTGES3	9.05398322283046e-05
RSRC2	7.36999798772619e-05
LIN7A	7.14462299257079e-05
KRT18	9.2282927955495e-05
ACSS3	7.45997222395792e-05
PPM1H	7.07023087371599e-05
METAP2	8.1358210046808e-05
LTA4H	8.63749493349212e-05
ITFG2	6.44155350908454e-05
ARPC3	8.26673114500649e-05
GPN3	7.08793510538591e-05
VPS29	8.23095877339474e-05
RAD51AP1	6.97119948493878e-05
DUSP16	6.15548201891099e-05
ACAD10	6.94244262543413e-05
ALDH2	8.1160064130063e-05
NAA25	7.65174825423166e-05
OGFOD2	6.29783331064551e-05
CDK2AP1	7.25452518519413e-05
GTF2H3	6.91001573525338e-05
EIF2B1	7.75383469152714e-05
DDX55	7.31991131689152e-05
SLC38A1	7.07773768886586e-05
RFC5	7.96414611091771e-05
COPZ1	8.24218604306824e-05
CAND1	8.63947015013932e-05
RAB5B	7.23030471274017e-05
NUP107	7.91221107252211e-05
CNOT2	7.55413404902565e-05
TIMELESS	7.58258779084439e-05
CPSF6	8.57182252218114e-05
KRR1	7.7628261118822e-05
MRPL51	6.8617272911097e-05
GAPDH	9.88772101884697e-05
NOP2	8.41093641776685e-05
CHD4	8.17648373280105e-05
UHRF1BP1L	6.80317514003168e-05
COPS7A	7.22650713199546e-05
CDCA3	6.97865399369704e-05
CHPT1	6.33004089397495e-05
USP5	8.40009629729941e-05
TPI1	9.48200836029453e-05
GNPTAB	6.44903421523091e-05
ENO2	8.14554349045467e-05
ATN1	6.61883929251352e-05
C12orf57	7.21745537222358e-05
PTPN6	7.12980917955501e-05
LPCAT3	7.28072773208206e-05
NT5DC3	6.68703561152172e-05
SUDS3	7.34661124856367e-05
GOLT1B	6.83518356912731e-05
LDHB	9.56413067590561e-05
PRKAB1	7.04521868678067e-05
CMAS	7.96652068117375e-05
C2CD5	6.99894990882904e-05
RAB35	7.60458071905939e-05
PHC1	7.07440933942246e-05
RIC8B	6.70109907639976e-05
SRSF9	8.40831160343607e-05
FGFR1OP2	6.21877973947122e-05
COL12A1	6.22746416664548e-05
TDP2	7.41353354180766e-05
DSE	6.56266768054051e-05
RWDD1	7.35456187582173e-05
PAK1IP1	7.88980280428839e-05
GCNT2	6.54138010264485e-05
SMIM8	6.07061831171897e-05
ASF1A	7.67488143015955e-05
RNGTT	7.08325681581687e-05
SERINC1	6.25157148327849e-05
HDDC2	7.34745001754179e-05
TPD52L1	6.74270409761397e-05
HINT3	6.53473119924982e-05
NCOA7	5.87425099628171e-05
RIPOR2	6.82547062215706e-05
SASH1	6.64978485856898e-05
UST	5.76439745784058e-05
FBXO5	6.66513902945043e-05
FANCE	5.7541478802606e-05
MAPK14	7.55266736474327e-05
STK38	7.09137834946125e-05
SRSF3	8.82261532981828e-05
MRPL18	7.3969849474785e-05
MCM3	8.87546564602438e-05
RNF8	5.84107369105527e-05
MDN1	8.24263381847703e-05
CAP2	7.22676392870084e-05
ZNF451	7.17056542929725e-05
BAG2	7.8582888458919e-05
RAB23	7.33755045631192e-05
CCNC	6.00893900232239e-05
E2F3	6.26542832672873e-05
ASCC3	7.7470729264577e-05
MED23	7.33194297164081e-05
WASF1	6.86985434631073e-05
ALDH5A1	6.97605614163392e-05
CRYBG1	6.82521063527875e-05
ACOT13	8.10964602094989e-05
SMAP1	7.68473742429499e-05
RPS12	9.34982769988477e-05
GMNN	7.12413582408513e-05
SNX3	7.42227776217272e-05
HBS1L	7.80940983652741e-05
PEX7	6.4609023877307e-05
ZBTB24	6.42962068455719e-05
FIG4	6.58584170871962e-05
ARFGEF3	7.08863813942939e-05
SLC16A10	6.44487059898574e-05
PHACTR2	6.16743310105132e-05
SLC39A7	7.15226291208474e-05
PHF1	6.14482890495735e-05
CUTA	7.5807434727307e-05
QKI	8.02436252784432e-05
BYSL	7.77741894676847e-05
FAM120B	6.85877288538083e-05
TBP	6.70645476159255e-05
BICRAL	5.96356839132588e-05
PPP2R5D	7.74085442449471e-05
PTK7	8.06870961090644e-05
SRF	6.30736540177084e-05
DNPH1	7.5081425731874e-05
EXOC2	7.53329070232437e-05
COX7A2	7.98971145372517e-05
TMEM30A	6.55662053345854e-05
GMDS	7.9703494665969e-05
SENP6	6.79551989225069e-05
PRPF4B	7.8533918532251e-05
TTK	7.46327043686631e-05
SLC29A1	7.50183045610633e-05
BTN2A1	5.8940998425429e-05
FBRSL1	6.60338371777299e-05
ERBIN	6.82284921835465e-05
HARS2	7.25282295427832e-05
NUDT12	6.95670942694103e-05
MAN2A1	7.53586357632373e-05
HMGCS1	8.64878550324965e-05
DAP	6.24338973623609e-05
BRD8	7.18671965876729e-05
KIF20A	7.6437525454128e-05
NNT	7.57738888440336e-05
MRPS30	7.48600981558256e-05
HSPA9	9.34528629600528e-05
MRPS27	7.93007509002818e-05
PFDN1	8.2024930319698e-05
TMCO6	6.57916372727291e-05
SPARC	7.73950233486127e-05
IK	7.96339170324499e-05
HMGCR	7.20323104213282e-05
CERT1	7.75556710990248e-05
FAF2	7.63434599612296e-05
CLK4	6.22367951804834e-05
RNF130	6.06898078717424e-05
THG1L	6.80869153639316e-05
ARSB	6.97020103109371e-05
CLINT1	8.09339285192328e-05
CNOT6	6.37438028397397e-05
TTC1	8.00465667715418e-05
MSH3	7.58595656661093e-05
POLR3G	7.46407903539568e-05
DROSHA	6.71010266589162e-05
LMNB1	9.00111685237032e-05
GOLPH3	7.63161027772462e-05
SUB1	8.65390492490475e-05
FAM172A	6.64000247592468e-05
SLC27A6	6.259633527744e-05
TARS1	8.71167323394812e-05
LNPEP	6.52085368824698e-05
RAD1	6.71711153490559e-05
BRIX1	8.12544531961606e-05
SLC12A7	6.95425089385191e-05
RAD50	6.92224687767078e-05
GNPDA1	8.12897627792405e-05
SKP1	8.51606881949489e-05
NUP155	8.22486318814303e-05
NR3C1	5.77986210296877e-05
C5orf15	6.57913958373686e-05
PPWD1	7.63265584697707e-05
TRAPPC13	7.12888584275032e-05
SEC24A	7.54837772328659e-05
TXNDC15	6.65094298443549e-05
TTC33	6.4732245822456e-05
RARS1	8.60506992786396e-05
MACROH2A1	8.37255969092254e-05
TCERG1	8.28638778481174e-05
DPYSL3	9.01292115850732e-05
SMAD5	6.66990857375742e-05
CSNK1A1	7.80183912638129e-05
ERGIC1	7.49825895019269e-05
PDGFRB	6.67003698037264e-05
BNIP1	7.18421839986925e-05
DBN1	8.68442985383803e-05
ZNF346	7.1377567131596e-05
EHHADH	6.60769934807486e-05
SMC4	8.06011735083457e-05
SELENOK	6.02763473377943e-05
ACTR8	7.12889027020999e-05
TIMMDC1	7.3275004091914e-05
CRBN	6.88561186465358e-05
ARL6	6.48608770953355e-05
AMOTL2	5.75785534389826e-05
NIT2	7.55844640928563e-05
FAM162A	7.76449096609559e-05
OGG1	5.78926443879166e-05
KPNA1	7.53540034793344e-05
PCCB	7.84957739137032e-05
UBE3A	7.8216460845023e-05
ARMC8	7.33543613518682e-05
RBP1	7.94854387835572e-05
RNF7	7.00430546693577e-05
TFDP2	6.19163331701194e-05
XRN1	6.96220662971001e-05
BCHE	6.14380444639815e-05
PDCD10	8.15821744437307e-05
PRKAR2A	7.74211473223088e-05
USP4	7.20423580986738e-05
ACAP2	7.33755481323131e-05
ECT2	7.42178475857251e-05
GNAI2	8.19197228733153e-05
TFG	7.93357749951849e-05
USP9Y	6.15677452620884e-05
NPRL2	6.28291361145511e-05
RPL24	8.93325715617879e-05
FXR1	8.4066009433716e-05
CBLB	6.5394516881382e-05
BBX	6.62659676952339e-05
IFT57	6.07443625294464e-05
GNB4	7.40352425964049e-05
GBE1	7.50474223629794e-05
UMPS	8.26984157630674e-05
NCBP2	7.87271217244348e-05
SNX4	7.28379028978965e-05
SLC41A3	5.68429397936517e-05
PLXNA1	6.85045668131029e-05
ATP6V1A	8.50260607935842e-05
PODXL2	5.72417420174518e-05
KLHL18	6.21497073609221e-05
SCAP	6.75083251304569e-05
MRPL3	7.75547370432397e-05
MAPKAPK3	7.08702799076528e-05
WDR48	7.47535193858975e-05
COMMD2	6.63138638838191e-05
GORASP1	6.70969914449168e-05
RRP9	7.90511911689166e-05
ABCC5	6.67462525546395e-05
ABHD14B	6.74700903864764e-05
EIF1B	7.54209369288979e-05
ARHGEF26	6.63137400966307e-05
PLCH1	8.27357542667968e-05
SSR3	7.06671509251251e-05
NKTR	6.60202181207657e-05
FOXP1	5.93349718732833e-05
EIF4G1	8.46417223110149e-05
SPCS1	7.41439765917068e-05
NEK4	6.72913993265447e-05
INO80D	6.53336701820902e-05
EEF1B2	9.12516052678191e-05
DGUOK	6.20988675804773e-05
KANSL3	6.75131761515615e-05
LMAN2L	6.84367244471036e-05
RTKN	7.30598353717435e-05
TTL	6.09110810522544e-05
PIKFYVE	7.09249463955387e-05
FAHD2A	7.61294270098971e-05
NCL	9.68461610742174e-05
ACTR1B	6.78441621140525e-05
ACTR3	8.30412808648633e-05
STEAP3	6.97662213805275e-05
EPB41L5	7.54707604981649e-05
SF3B6	8.10633599897798e-05
TP53I3	7.59354255303159e-05
STAM2	6.83052031421292e-05
GPD2	7.95990180482189e-05
ACVR1	6.26477813697768e-05
TANC1	6.06042423695289e-05
MPV17	6.9319231541054e-05
GTF3C2	7.57441270595365e-05
EIF2B4	7.59155828429695e-05
NRBP1	7.73942935006917e-05
PSMD14	8.41000341530323e-05
SNX17	7.08507663676325e-05
ASB3	6.81179857219067e-05
PPM1G	8.29129762770171e-05
REEP6	6.61279969314749e-05
RPS15	8.46320173567003e-05
GCA	7.77518868668367e-05
MOGS	7.8748861841653e-05
TTC31	6.38952465718712e-05
NDUFS7	7.71033333634702e-05
PCGF1	6.25735871785978e-05
GRB14	5.72148057387034e-05
SPTBN1	8.70531843274395e-05
AUP1	7.16087750693913e-05
RTN4	8.56230176099375e-05
HTRA2	6.98350305612683e-05
DOK1	6.01876358285957e-05
GALNT3	6.35966841609615e-05
POLE4	6.93221412903701e-05
CCDC88A	7.2933183098058e-05
MRPL19	7.75746665608737e-05
LANCL1	7.72444113049149e-05
WDR75	7.89182343301783e-05
FN1	7.44866429547263e-05
STAT1	8.03068955558941e-05
GLS	7.85176918049198e-05
PAPOLG	6.9882038022258e-05
PECR	7.19544928280054e-05
IGFBP2	7.76406423957302e-05
USP34	6.84673492489218e-05
EFHD1	6.15504859238375e-05
CCT4	9.07075058062199e-05
GGCX	6.89674583535873e-05
EHBP1	7.06580466220138e-05
TXNDC9	7.89391919734842e-05
SF3B1	8.63321000086844e-05
PDCL3	7.75294233639394e-05
MOB4	6.51234743081399e-05
HSPE1	9.19161776784533e-05
KDM3A	7.1424237458413e-05
FHL2	7.50681375294031e-05
UXS1	6.89355059714895e-05
ABCB6	7.03643149472307e-05
HDLBP	8.38485743172754e-05
PPP1R7	7.99950558020671e-05
PASK	7.22566966751282e-05
STK25	6.24332810172652e-05
TAF1B	6.30019763955864e-05
HPCAL1	5.94776571714572e-05
BIRC6	7.60512888937785e-05
NOL10	7.54268203687671e-05
GORASP2	7.86382802230503e-05
STRN	7.70485834743612e-05
CEBPZ	8.14869763270866e-05
PRKD3	6.06958844319871e-05
RAB3GAP1	7.91622856983121e-05
SLC25A12	7.1599404249274e-05
RMDN2	5.69284451247641e-05
DARS1	8.71140461654383e-05
SRSF7	8.84724354208305e-05
SDC1	5.91779616893543e-05
SOS1	6.07650870323871e-05
ORC2	7.79789776310832e-05
COX7A2L	7.52789108710589e-05
PNO1	7.68223294395283e-05
ORC4	7.69567933632337e-05
RND3	6.05682437308773e-05
ATF2	5.96574074546647e-05
THADA	7.07618837473673e-05
AAK1	7.33847799281952e-05
TIA1	7.86567354911867e-05
PCYOX1	7.97663680433973e-05
ARID3A	7.46625717929201e-05
MSH6	8.64689220372561e-05
PLEKHA3	5.56170549991371e-05
SPR	6.91721769413791e-05
EPHA4	6.22186435224633e-05
FARSB	8.52034622605007e-05
ALMS1	7.1120301530525e-05
BCL9	6.94014249155163e-05
DHCR24	8.38611391150075e-05
DNAJC16	6.75603933764219e-05
MARK1	6.62814774516984e-05
GPX7	7.05927446709213e-05
CACYBP	8.75878824108679e-05
SCP2	8.30631708495389e-05
RALGPS2	6.66480885657298e-05
FAM20B	6.72816901702807e-05
TMEM59	6.23033039534198e-05
LRRC42	6.96325475325043e-05
WRAP73	6.38672564644151e-05
MRPL37	7.79086787507279e-05
ICMT	7.16752495397305e-05
RPL22	8.01987707168595e-05
QSOX1	5.83700779368131e-05
STXBP3	7.56390215903998e-05
ERRFI1	5.66851051664e-05
PARK7	9.18120699636042e-05
AMPD2	7.5544275930637e-05
SRSF4	7.1806791911459e-05
MECR	7.07543875606727e-05
EDEM3	6.44352882975026e-05
WDR77	8.05754537365158e-05
ATP5PB	8.60394452688292e-05
RAP1A	6.95645639753034e-05
HDAC1	7.89807862574017e-05
CAPZA1	8.04547066413261e-05
S100PBP	6.58291400840259e-05
SCAMP3	7.60397308872929e-05
TRIM62	5.73289860758615e-05
SFPQ	9.00721073289577e-05
GON4L	6.2840295296582e-05
ARHGEF2	7.75705498753985e-05
LAMTOR2	7.42462761736415e-05
MEF2D	6.58484280687302e-05
DOCK7	7.69870208278863e-05
SRM	8.22582660198122e-05
FBXO2	7.71849430935053e-05
MAD2L2	7.58558465062509e-05
IVNS1ABP	7.58983391880853e-05
KIAA2013	6.90880262127824e-05
MFN2	7.44047218819856e-05
SMG7	6.96405928557214e-05
PLA2G4A	5.50359796767327e-05
PRDM2	5.7845133905988e-05
RO60	8.04976092970066e-05
UCHL5	7.86121669761832e-05
BCAS2	8.13820542547632e-05
SRSF11	8.2234633790173e-05
CTH	7.99265177061536e-05
AGMAT	6.4407532415656e-05
OLFML3	6.8104410430838e-05
PLEKHM2	6.81325404867455e-05
CRYZ	8.07497851404314e-05
ZBTB17	6.12883688942314e-05
TTF2	7.5169756957624e-05
KIF21B	6.52395753706151e-05
TMEM9	6.93331408978885e-05
ADPRS	7.5857972261935e-05
MAP7D1	7.218028716452e-05
WARS2	6.97917584557119e-05
OSCP1	5.60020303270743e-05
MRPS15	7.40657680620169e-05
EXOC8	7.31909260626654e-05
GNPAT	7.06625944876692e-05
TSNAX	7.73063026055974e-05
C1orf109	6.37216449278929e-05
RRAGC	6.88720319062593e-05
NID1	6.74694718712955e-05
LGALS8	6.29052953397043e-05
MTR	7.32737874526958e-05
SIPA1L2	5.81344896464934e-05
RLF	6.81697142883375e-05
RIMS3	6.18007227834568e-05
AKT3	6.07556597166526e-05
ACADM	8.12300478900866e-05
ADGRL2	7.21567653642884e-05
SDHB	7.88028022204399e-05
MFAP2	6.7185493438947e-05
RPF1	7.15537589444561e-05
KDM5B	7.10339254430717e-05
UAP1	7.06376694001884e-05
KLHL12	6.54030391125153e-05
ZNHIT6	6.71427681130712e-05
RBBP5	7.64762443930112e-05
CDK18	7.02139713689068e-05
RAB29	7.66036454446438e-05
ECE1	7.29373913053005e-05
HMGCL	7.17663135638328e-05
GALE	7.35190075032899e-05
CD46	6.94262709868816e-05
PRPF3	7.95427606204264e-05
P3H1	7.79942439407289e-05
SLC2A1	8.31214602929024e-05
EBNA1BP2	8.00685019404927e-05
CDC20	7.35708591232831e-05
IPO13	6.53238810867953e-05
ERI3	7.34213847002801e-05
AKR1A1	8.54417722403892e-05
FAAH	5.89175465732239e-05
NSUN4	7.00181424367463e-05
TMED5	6.87347310203988e-05
DR1	7.61352197759798e-05
CNN3	8.50179631973156e-05
PRRC2C	7.98802349372415e-05
ABCD3	7.54389745008377e-05
DPH5	7.60791147380823e-05
PTBP2	8.22812871645013e-05
PRDX6	9.40951591663783e-05
DARS2	7.84447837974214e-05
IRF6	6.33966036267609e-05
UTP25	7.45947088411875e-05
SYF2	7.36731778947715e-05
RCOR3	6.41228713425772e-05
STMN1	8.88207163804691e-05
MTFR1L	7.1296969447752e-05
RPS6KA1	7.60719200716246e-05
DHDDS	6.88583016005674e-05
NENF	7.34434571819651e-05
NSL1	6.87060830763083e-05
ARID1A	7.93164812726865e-05
CENPF	7.72300887652048e-05
RPA2	7.87053794938547e-05
PPP1R8	7.71380701759728e-05
STX12	7.21950889490713e-05
MTARC2	6.59148521055046e-05
OSBPL9	7.61417104656036e-05
TXNDC12	8.37157030392521e-05
ESYT2	7.48622501381091e-05
CD3EAP	7.55593284820889e-05
MESD	8.07617128399237e-05
RCN2	8.44990995101502e-05
STAG1	7.04625711687494e-05
STK11	6.44685055305095e-05
KMT2A	6.96729299963143e-05
IFT46	6.43391615872496e-05
APOA1	6.75231819613827e-05
KPTN	6.43975807788208e-05
RPS25	9.18109293128744e-05
KIF14	7.21060804597457e-05
DDX59	7.1702275061881e-05
CAMSAP2	6.78159923052802e-05
MREG	6.20291253695124e-05
FASTKD2	7.65499656265337e-05
NRP2	6.68624986962517e-05
CREB1	7.37439644352515e-05
CA14	7.12273368899905e-05
SPCS2	8.29602395226119e-05
CASP8AP2	6.18777306880048e-05
HMGN3	6.65244027588642e-05
PHF3	7.33832902356999e-05
FBXO30	7.19903149204314e-05
AKAP7	6.30959406351451e-05
RAB32	6.09103106983918e-05
CCN2	6.86938334244028e-05
MED28	6.63165159381126e-05
ZNF430	5.92847246806353e-05
VAMP8	7.35304095068654e-05
FOXO3	5.83890976880011e-05
RPN2	8.63164673727545e-05
PKD2	6.66282012736936e-05
STBD1	6.09071930165641e-05
RAB3GAP2	7.97194270257462e-05
PPL	7.21617911839317e-05
UBN1	6.49586594492373e-05
UCHL3	7.84943395514633e-05
HS1BP3	7.17742941586936e-05
LDAH	7.43536356204038e-05
WDR35	7.00440842983616e-05
CYP20A1	7.07724931350491e-05
NDUFB3	7.54503472646641e-05
GTF3C3	7.80784290050966e-05
UBE2B	6.46671003596076e-05
CPSF3	8.02649111248516e-05
SENP5	5.94324807127507e-05
C1orf198	7.12061041136167e-05
HEATR1	8.24757508277007e-05
PTBP3	7.71215461032104e-05
RAD23B	8.4533706744186e-05
FKBP15	7.03665515173302e-05
CTNNAL1	7.03135749035926e-05
WDR34	6.30057513475967e-05
SET	9.05553613833757e-05
PTPA	8.245162426411e-05
GLE1	7.15078161228694e-05
RAB14	7.94793285913848e-05
CNTRL	6.02113972029781e-05
TRIM32	7.63365284246826e-05
FBXW2	5.9651366399137e-05
PPP6C	7.78490644924375e-05
NDUFA8	7.57532762094657e-05
HDHD3	6.90084764809634e-05
RBM18	6.19824549333059e-05
HSDL2	7.61606236641329e-05
MAPKAP1	6.59963075882863e-05
GALNT12	6.4308121984408e-05
DENND1A	6.7380118780506e-05
ALG2	7.23630179408942e-05
KDSR	7.34855908893983e-05
VPS4B	7.66482665387106e-05
C19orf25	7.07847095552431e-05
YLPM1	7.61348102169558e-05
FCF1	6.97304700048353e-05
NEK9	7.50324277966169e-05
ACYP1	7.39926804568554e-05
NPC2	8.34078032174779e-05
DNAL1	6.61797110410832e-05
IRF2BPL	8.06640729214353e-05
MLH3	5.38643212992238e-05
ABCD4	6.55038099385764e-05
DLST	8.57275181435215e-05
PPP4R4	5.90470627682001e-05
SLIRP	8.47092673578753e-05
RBM25	8.30432095526762e-05
ALDH6A1	7.89650754868006e-05
EIF2B2	7.49380220498634e-05
NRDE2	6.36121327972217e-05
COQ6	6.88562159676047e-05
SUPT7L	6.79178970811419e-05
DNMT3A	8.29901600971369e-05
TMEM214	7.64459876766769e-05
ATAD2B	6.9317586850823e-05
FKBP1B	6.6273334752905e-05
ATL2	7.88107009987405e-05
YPEL5	6.95935350902874e-05
FAM98A	8.0780443586043e-05
YIPF4	7.02377909881217e-05
AFTPH	6.60436219266998e-05
LGALSL	7.29389369469837e-05
CRIPT	6.44980458038426e-05
EPCAM	8.3050880508704e-05
IDE	7.9720882798134e-05
CUTC	7.40437725362982e-05
SMNDC1	7.85723273392143e-05
C10orf88	6.39307812932829e-05
HELLS	8.26808479150385e-05
TCTN3	6.2857485084895e-05
DENND10	7.32862719101966e-05
WDR11	8.90774670313929e-05
ARMH3	7.06880601716972e-05
GOT1	8.51118943442175e-05
GNA13	7.51226579195587e-05
KANSL1	6.66576079792888e-05
PANK3	6.06931933191456e-05
TEK	5.92551927618824e-05
RCL1	7.66553096398406e-05
CAAP1	7.21566214711739e-05
MOB3B	6.54872593755761e-05
NUP43	7.92437940714096e-05
MTHFD1L	8.15295112156335e-05
PCMT1	8.30293499526082e-05
WDR55	7.30853301006626e-05
ARAP3	7.16150128699566e-05
MRPS14	7.35596139979576e-05
CENPL	5.52969988870675e-05
GORAB	6.46765502557977e-05
ACAT2	8.68524843189863e-05
TCP1	9.18794183573558e-05
SNX19	5.69257494467321e-05
MSANTD2	6.50062358598997e-05
PDZD11	7.3898144110958e-05
NUDCD1	8.14083994083041e-05
ENY2	8.11162789188614e-05
MASTL	7.15836627200494e-05
KIAA1217	7.16730039441677e-05
PLXDC2	6.78159866885055e-05
EPC1	6.39002039046047e-05
CCDC77	6.68739560619105e-05
TAF12	7.06141387845548e-05
MTRF1	6.48654898099789e-05
DNAJC15	6.20580528337149e-05
PROSER1	7.11893585642246e-05
UFM1	7.44475274678154e-05
WBP4	6.9955466520835e-05
ELF1	6.24752797353542e-05
HSPH1	8.63056063509623e-05
KBTBD7	6.61324072965219e-05
ALG5	7.08570624037074e-05
EXOSC8	7.82938751520359e-05
ETF1	8.63081433041139e-05
FAM53C	5.70051252931234e-05
SIL1	6.54613180844398e-05
PAIP2	7.04508438559862e-05
KDM3B	7.93717153885454e-05
PLS1	7.83021263809879e-05
NR2C1	6.7059994262679e-05
UTP20	7.83432406335918e-05
TMPO	8.72146193615583e-05
ARL1	7.9287030579024e-05
NFYB	7.35069432825459e-05
WASHC3	6.8376908887804e-05
APAF1	6.82591194569002e-05
CLU	7.63259959411378e-05
TNFRSF10B	7.00968778701033e-05
SORBS3	7.19913482104306e-05
PDLIM2	6.70310422760058e-05
EPHX2	6.87257323603574e-05
TARDBP	7.84254732504616e-05
ZNF706	7.77995065699041e-05
LYPLA1	8.28423820334901e-05
COPS5	7.86095928655683e-05
AKAP1	7.48810577001416e-05
COIL	7.52577607249746e-05
TRIM25	7.78951219894407e-05
SCPEP1	7.7648321149558e-05
SPOP	6.00245342627106e-05
FAM117A	6.46660494991449e-05
NCAPH	7.79121059974686e-05
TMEM131L	6.26549575139277e-05
MND1	6.84831818913854e-05
TENT4B	7.0443648512578e-05
CEP89	5.72912080549868e-05
TSHZ3	6.01831898169158e-05
PLBD1	7.11445171335558e-05
PYROXD1	6.35846292354971e-05
PSPC1	8.42490136290522e-05
ZSCAN18	5.78763980739361e-05
PDZRN3	6.37261643861678e-05
RNF2	7.52118206455959e-05
TRMT1L	7.48751947069648e-05
SEC22A	6.27486007311578e-05
CSTA	5.75420428974145e-05
B4GALT4	6.95503270046195e-05
NAA50	8.11812796733546e-05
KIF18A	6.54084724004437e-05
